,Unnamed: 0,fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away,home.streak,away.streak,home.win.percent,away.win.percent,home.h2h.win.percent,away.h2h.win.percent,air.temp,cloud.amount,dewpoint.temp,rain.amount,rain.intensity,humidity,wind.speed,station.distance,team,opponent,home,result,streak,opp.streak,win.percent,opp.win.percent,h2h.win.percent,opp.h2h.win.percent,team.last.placement,opponent.last.placement
134,134,522347,,UTC,2014-08-10T15:30:00+00:00,1407684600,1407684600.0,1407688200.0,,Kisapuisto,Lahti,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 23,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,True,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,False,4.0,1.0,3.0,1.0,4.0,1.0,,,,,4,-2,0.4772727272727273,0.39080459770114945,0.5,0.375,24.8,0.4,13.55,,,49.7,0.8400000000000001,3,vaasa PS,FC Lahti,0,False,-2,4,0.39080459770114945,0.4772727272727273,0.375,0.5,3,5
135,135,522348,,UTC,2014-08-10T15:30:00+00:00,1407684600,1407684600.0,1407688200.0,,Wiklöf Holding Arena,Åland,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 23,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,4.0,1.0,0.0,0.0,4.0,1.0,,,,,0,0,0.38636363636363635,0.3977272727272727,0.125,0.25,20.740000000000002,4.4,15.35,,,71.2,3.500000000000001,3,IFK Mariehamn,Honka,1,True,0,0,0.38636363636363635,0.3977272727272727,0.125,0.25,4,2
135,135,522348,,UTC,2014-08-10T15:30:00+00:00,1407684600,1407684600.0,1407688200.0,,Wiklöf Holding Arena,Åland,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 23,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,4.0,1.0,0.0,0.0,4.0,1.0,,,,,0,0,0.38636363636363635,0.3977272727272727,0.125,0.25,20.740000000000002,4.4,15.35,,,71.2,3.500000000000001,3,Honka,IFK Mariehamn,0,False,0,0,0.3977272727272727,0.38636363636363635,0.25,0.125,2,4
136,136,522349,,UTC,2014-08-10T15:30:00+00:00,1407684600,1407684600.0,1407688200.0,,Jakobstads Centralplan,Jacobstad,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 23,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,Draw,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,Draw,1.0,1.0,1.0,0.0,1.0,1.0,,,,,0,0,0.2840909090909091,0.3409090909090909,0.375,0.25,22.270000000000003,3.7,16.569999999999997,,,70.2,2.5500000000000003,22,FF Jaro,Turku PS,1,Draw,0,0,0.2840909090909091,0.3409090909090909,0.375,0.25,10,8
136,136,522349,,UTC,2014-08-10T15:30:00+00:00,1407684600,1407684600.0,1407688200.0,,Jakobstads Centralplan,Jacobstad,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 23,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,Draw,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,Draw,1.0,1.0,1.0,0.0,1.0,1.0,,,,,0,0,0.2840909090909091,0.3409090909090909,0.375,0.25,22.270000000000003,3.7,16.569999999999997,,,70.2,2.5500000000000003,22,Turku PS,FF Jaro,0,Draw,0,0,0.3409090909090909,0.2840909090909091,0.25,0.375,8,10
138,138,522351,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,618.0,Veritas Stadion,Åbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,True,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,,0,-1,0.33707865168539325,0.39325842696629215,0.625,0.25,19.720000000000002,4.6,10.83,,0.0,56.5,4.159999999999999,6,Turku PS,Honka,1,True,0,-1,0.33707865168539325,0.39325842696629215,0.625,0.25,8,2
138,138,522351,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,618.0,Veritas Stadion,Åbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,True,1169,Honka,https://media.api-sports.io/football/teams/1169.png,False,2.0,1.0,0.0,0.0,2.0,1.0,,,,,0,-1,0.33707865168539325,0.39325842696629215,0.625,0.25,19.720000000000002,4.6,10.83,,0.0,56.5,4.159999999999999,6,Honka,Turku PS,0,False,-1,0,0.39325842696629215,0.33707865168539325,0.25,0.625,2,8
139,139,522352,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,,Wiklöf Holding Arena,Åland,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,1,-3,0.39325842696629215,0.38636363636363635,0.5,0.25,18.43,0.1,12.85,,,70.0,8.150000000000002,3,IFK Mariehamn,vaasa PS,1,True,1,-3,0.39325842696629215,0.38636363636363635,0.5,0.25,4,3
139,139,522352,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,,Wiklöf Holding Arena,Åland,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,False,1.0,0.0,1.0,0.0,1.0,0.0,,,,,1,-3,0.39325842696629215,0.38636363636363635,0.5,0.25,18.43,0.1,12.85,,,70.0,8.150000000000002,3,vaasa PS,IFK Mariehamn,0,False,-3,1,0.38636363636363635,0.39325842696629215,0.25,0.5,3,4
140,140,522353,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,,Kisapuisto,Lahti,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,False,1167,Rops,https://media.api-sports.io/football/teams/1167.png,True,3.0,4.0,0.0,2.0,3.0,4.0,,,,,5,-1,0.48314606741573035,0.2857142857142857,0.4,0.4,19.660000000000004,1.1,9.92,,,53.6,1.7100000000000002,3,FC Lahti,Rops,1,False,5,-1,0.48314606741573035,0.2857142857142857,0.4,0.4,5,11
140,140,522353,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,,Kisapuisto,Lahti,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,False,1167,Rops,https://media.api-sports.io/football/teams/1167.png,True,3.0,4.0,0.0,2.0,3.0,4.0,,,,,5,-1,0.48314606741573035,0.2857142857142857,0.4,0.4,19.660000000000004,1.1,9.92,,,53.6,1.7100000000000002,3,Rops,FC Lahti,0,True,-1,5,0.2857142857142857,0.48314606741573035,0.4,0.4,11,5
141,141,522354,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,622.0,Savon Sanomat Areena,Kuopio,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,True,2243,MyPa,https://media.api-sports.io/football/teams/2243.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1,-1,0.33707865168539325,0.3977272727272727,0.125,0.625,14.079999999999998,6.8,12.889999999999997,,0.01,92.7,1.94,2,KuPS,MyPa,1,True,1,-1,0.33707865168539325,0.3977272727272727,0.125,0.625,7,6
141,141,522354,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,622.0,Savon Sanomat Areena,Kuopio,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,True,2243,MyPa,https://media.api-sports.io/football/teams/2243.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1,-1,0.33707865168539325,0.3977272727272727,0.125,0.625,14.079999999999998,6.8,12.889999999999997,,0.01,92.7,1.94,2,MyPa,KuPS,0,False,-1,1,0.3977272727272727,0.33707865168539325,0.625,0.125,6,7
142,142,522355,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,,Sonera Stadium,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,1,0,0.625,0.3595505617977528,0.375,0.125,19.730000000000004,0.9,13.060000000000002,,0.0,65.5,4.55,2,HJK helsinki,Inter Turku,1,True,1,0,0.625,0.3595505617977528,0.375,0.125,1,9
142,142,522355,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,,Sonera Stadium,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,True,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,1,0,0.625,0.3595505617977528,0.375,0.125,19.730000000000004,0.9,13.060000000000002,,0.0,65.5,4.55,2,Inter Turku,HJK helsinki,0,False,0,1,0.3595505617977528,0.625,0.125,0.375,9,1
143,143,522356,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,,Seinäjoen keskuskenttä,Seinäjoki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,689,SJK,https://media.api-sports.io/football/teams/689.png,True,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,0,0,0.45454545454545453,0.2808988764044944,0.5,0.5,18.389999999999997,,9.790000000000003,,0.0,57.5,5.020000000000001,24,SJK,FF Jaro,1,True,0,0,0.45454545454545453,0.2808988764044944,0.5,0.5,13,10
143,143,522356,,UTC,2014-08-13T15:30:00+00:00,1407943800,1407943800.0,1407947400.0,,Seinäjoen keskuskenttä,Seinäjoki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 24,689,SJK,https://media.api-sports.io/football/teams/689.png,True,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,0,0,0.45454545454545453,0.2808988764044944,0.5,0.5,18.389999999999997,,9.790000000000003,,0.0,57.5,5.020000000000001,24,FF Jaro,SJK,0,False,0,0,0.2808988764044944,0.45454545454545453,0.5,0.5,10,13
23,23,522236,,UTC,2014-08-17T15:30:00+00:00,1408289400,1408289400.0,1408293000.0,,Hietalahden jalkapallostadion,Vaasa,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 4,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,False,689,SJK,https://media.api-sports.io/football/teams/689.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,-4,1,0.38202247191011235,0.4782608695652174,0.0,1.0,16.950000000000003,7.0,8.34,,0.0,56.9,2.28,1,vaasa PS,SJK,1,False,-4,1,0.38202247191011235,0.4782608695652174,0.0,1.0,3,13
23,23,522236,,UTC,2014-08-17T15:30:00+00:00,1408289400,1408289400.0,1408293000.0,,Hietalahden jalkapallostadion,Vaasa,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 4,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,False,689,SJK,https://media.api-sports.io/football/teams/689.png,True,0.0,1.0,0.0,1.0,0.0,1.0,,,,,-4,1,0.38202247191011235,0.4782608695652174,0.0,1.0,16.950000000000003,7.0,8.34,,0.0,56.9,2.28,1,SJK,vaasa PS,0,True,1,-4,0.4782608695652174,0.38202247191011235,1.0,0.0,13,3
144,144,522357,,UTC,2014-08-24T15:30:00+00:00,1408894200,1408894200.0,1408897800.0,626.0,Kymenlaakson Sähkö Stadion,Myllykoski,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,2243,MyPa,https://media.api-sports.io/football/teams/2243.png,Draw,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,Draw,2.0,2.0,0.0,0.0,2.0,2.0,,,,,-2,-1,0.39325842696629215,0.4777777777777778,0.25,0.5,16.490000000000002,0.0,8.79,,,60.4,3.400000000000001,15,MyPa,FC Lahti,1,Draw,-2,-1,0.39325842696629215,0.4777777777777778,0.25,0.5,6,5
144,144,522357,,UTC,2014-08-24T15:30:00+00:00,1408894200,1408894200.0,1408897800.0,626.0,Kymenlaakson Sähkö Stadion,Myllykoski,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,2243,MyPa,https://media.api-sports.io/football/teams/2243.png,Draw,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,Draw,2.0,2.0,0.0,0.0,2.0,2.0,,,,,-2,-1,0.39325842696629215,0.4777777777777778,0.25,0.5,16.490000000000002,0.0,8.79,,,60.4,3.400000000000001,15,FC Lahti,MyPa,0,Draw,-1,-2,0.4777777777777778,0.39325842696629215,0.5,0.25,5,6
145,145,522358,,UTC,2014-08-24T15:30:00+00:00,1408894200,1408894200.0,1408897800.0,628.0,Rovaniemen Keskuskenttä,Rovaniemi,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,1167,Rops,https://media.api-sports.io/football/teams/1167.png,False,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,1.0,3.0,0.0,2.0,1.0,3.0,,,,,1,2,0.2982456140350877,0.4,0.2,0.8,13.3,7.0,11.72,,,90.2,1.14,1,Rops,IFK Mariehamn,1,False,1,2,0.2982456140350877,0.4,0.2,0.8,11,4
145,145,522358,,UTC,2014-08-24T15:30:00+00:00,1408894200,1408894200.0,1408897800.0,628.0,Rovaniemen Keskuskenttä,Rovaniemi,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,1167,Rops,https://media.api-sports.io/football/teams/1167.png,False,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,1.0,3.0,0.0,2.0,1.0,3.0,,,,,1,2,0.2982456140350877,0.4,0.2,0.8,13.3,7.0,11.72,,,90.2,1.14,1,IFK Mariehamn,Rops,0,True,2,1,0.4,0.2982456140350877,0.8,0.2,4,11
146,146,522359,,UTC,2014-08-24T15:30:00+00:00,1408894200,1408894200.0,1408897800.0,,Jakobstads Centralplan,Jacobstad,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,Draw,1169,Honka,https://media.api-sports.io/football/teams/1169.png,Draw,3.0,3.0,0.0,3.0,3.0,3.0,,,,,-1,-2,0.2777777777777778,0.3888888888888889,0.25,0.5,13.069999999999999,7.0,11.26,,,88.8,1.27,22,FF Jaro,Honka,1,Draw,-1,-2,0.2777777777777778,0.3888888888888889,0.25,0.5,10,2
146,146,522359,,UTC,2014-08-24T15:30:00+00:00,1408894200,1408894200.0,1408897800.0,,Jakobstads Centralplan,Jacobstad,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,Draw,1169,Honka,https://media.api-sports.io/football/teams/1169.png,Draw,3.0,3.0,0.0,3.0,3.0,3.0,,,,,-1,-2,0.2777777777777778,0.3888888888888889,0.25,0.5,13.069999999999999,7.0,11.26,,,88.8,1.27,22,Honka,FF Jaro,0,Draw,-2,-1,0.3888888888888889,0.2777777777777778,0.5,0.25,2,10
147,147,522360,,UTC,2014-08-24T15:30:00+00:00,1408894200,1408894200.0,1408897800.0,,Seinäjoen keskuskenttä,Seinäjoki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,689,SJK,https://media.api-sports.io/football/teams/689.png,True,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2,2,0.5,0.6292134831460674,0.0,1.0,14.14,,11.399999999999999,,0.0,83.7,0.8400000000000001,24,SJK,HJK helsinki,1,True,2,2,0.5,0.6292134831460674,0.0,1.0,13,1
147,147,522360,,UTC,2014-08-24T15:30:00+00:00,1408894200,1408894200.0,1408897800.0,,Seinäjoen keskuskenttä,Seinäjoki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,689,SJK,https://media.api-sports.io/football/teams/689.png,True,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,False,2.0,0.0,0.0,0.0,2.0,0.0,,,,,2,2,0.5,0.6292134831460674,0.0,1.0,14.14,,11.399999999999999,,0.0,83.7,0.8400000000000001,24,HJK helsinki,SJK,0,False,2,2,0.6292134831460674,0.5,1.0,0.0,1,13
148,148,522361,,UTC,2014-08-25T15:30:00+00:00,1408980600,1408980600.0,1408984200.0,,Hietalahden jalkapallostadion,Vaasa,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,Draw,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-5,1,0.37777777777777777,0.34444444444444444,0.25,0.5,15.939999999999998,7.3,12.350000000000001,,0.0,79.2,,1,vaasa PS,Turku PS,1,Draw,-5,1,0.37777777777777777,0.34444444444444444,0.25,0.5,3,8
148,148,522361,,UTC,2014-08-25T15:30:00+00:00,1408980600,1408980600.0,1408984200.0,,Hietalahden jalkapallostadion,Vaasa,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,Draw,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-5,1,0.37777777777777777,0.34444444444444444,0.25,0.5,15.939999999999998,7.3,12.350000000000001,,0.0,79.2,,1,Turku PS,vaasa PS,0,Draw,1,-5,0.34444444444444444,0.37777777777777777,0.5,0.25,8,3
149,149,522362,,UTC,2014-08-25T15:30:00+00:00,1408980600,1408980600.0,1408984200.0,618.0,Veritas Stadion,Åbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,Draw,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1,2,0.35555555555555557,0.34444444444444444,0.375,0.25,13.2,7.6,11.610000000000001,,0.19,90.1,3.3200000000000003,6,Inter Turku,KuPS,1,Draw,-1,2,0.35555555555555557,0.34444444444444444,0.375,0.25,9,7
149,149,522362,,UTC,2014-08-25T15:30:00+00:00,1408980600,1408980600.0,1408984200.0,618.0,Veritas Stadion,Åbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 25,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,Draw,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1,2,0.35555555555555557,0.34444444444444444,0.375,0.25,13.2,7.6,11.610000000000001,,0.19,90.1,3.3200000000000003,6,KuPS,Inter Turku,0,Draw,2,-1,0.34444444444444444,0.35555555555555557,0.25,0.375,7,9
150,150,522363,,UTC,2014-08-31T14:00:00+00:00,1409493600,1409493600.0,1409497200.0,,Kisapuisto,Lahti,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 26,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,Draw,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0.4725274725274725,0.3516483516483517,0.5,0.375,12.27,8.0,8.68,,,78.6,0.8400000000000002,3,FC Lahti,Inter Turku,1,Draw,0,0,0.4725274725274725,0.3516483516483517,0.5,0.375,5,9
150,150,522363,,UTC,2014-08-31T14:00:00+00:00,1409493600,1409493600.0,1409497200.0,,Kisapuisto,Lahti,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 26,1166,FC Lahti,https://media.api-sports.io/football/teams/1166.png,Draw,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0.4725274725274725,0.3516483516483517,0.5,0.375,12.27,8.0,8.68,,,78.6,0.8400000000000002,3,Inter Turku,FC Lahti,0,Draw,0,0,0.3516483516483517,0.4725274725274725,0.375,0.5,9,5
151,151,522364,,UTC,2014-08-31T15:30:00+00:00,1409499000,1409499000.0,1409502600.0,618.0,Veritas Stadion,Åbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2014,Regular Season - 26,1168,Turku PS,https://media.api-sports.io/football/teams/1168.png,True,1167,Rops,https://media.api-sports.io/football/teams/1167.png,False,4.0,2.0,0.0,0.0,4.0,2.0,,,,,0,-1,0.34065934065934067,0.29310344827586204,0.2,0.6,16.04,7.3,5.989999999999999,,0.0,51.4,2.2799999999999994,6,Turku PS,Rops,1,True,0,-1,0.34065934065934067,0.29310344827586204,0.2,0.6,8,11
